annotation_row_id,query_id,query_text,doc_id,headline,snippet,shuffle_position
R085_65676,R085,Pakistan mein khawateen ke liye public transport safe kyun nahi samjhi jati,65676,سونے کی قیمتوں میں اضافہ ہوگیا,کراچی06 ستمبر 2018 بین الاقوامی بلین مارکیٹ میں سونے کی قیمت ڈالر کے اضافے سے 1195 ڈالر کی سطح پر پہنچ گئی بین الاقوامی بلین مارکیٹ میں فی اونس سونے کی قیمت ڈالر کے اضافے سے 1195 ڈالر کی سطح پر پہنچنے کے باعث مقامی صرافہ مارکیٹوں میں بھی بدھ کو فی تولہ اور فی دس گرام سونے کی قیمتوں میں بالترتیب 450 روپے اور 386 روپے کا,2
R085_63587,R085,Pakistan mein khawateen ke liye public transport safe kyun nahi samjhi jati,63587,پاکستان پبلک ٹرانسپورٹرز ایسوسی ایشن کا کل سے پبلک ٹرانسپورٹ نہ چلانے کا اعلان,لاہور 17 مئی 2020 پاکستان پبلک ٹرانسپورٹرز ایسوسی ایشن نے کل سے پبلک ٹرانسپورٹ نہ چلانے کا اعلان کردیا پاکستان پبلک ٹرانسپورٹرز ایسوسی ایشن کے چیئرمین عصمت اللہ نیازی نے کہا ہے کہ ہماری کمیٹی بنے گی اور حکومت نمائندوں سے بات چیت کریں گے جو ایس او پیز حکومت نے ہمیں دیئے ہیں اس پر ہم ٹرانسپورٹ نہیں چلاسکتے انہوں نے کہا ک,3
R085_75043,R085,Pakistan mein khawateen ke liye public transport safe kyun nahi samjhi jati,75043,پیٹرول بحران فور اسٹروک اور موٹرسائیکل رکشہ کے کرائے بڑھ گئے,لاہور لاہور میں جہاں شہری پٹرول کی ایک ایک بوند کو ترس رہے ہیں تو وہیں فور سٹروک اور موٹرسائیکل رکشہ ڈرائیوروں نے موقع سے فائدہ اٹھاتے ہوئےاپنے کرایوں میں اضافہ کر دیا ہے پٹرول کے ستائےعوام من مانے کرائے دینے پر مجبور ہیںمحکمہ لاہور ٹرانسپورٹ خاموش تماشائی بنا بیٹھا ہے لاہور کی سڑکوں پر چلتی اور شور مچاتی ہے موٹر سائیک,4
R085_65677,R085,Pakistan mein khawateen ke liye public transport safe kyun nahi samjhi jati,65677,پاکستان کی ٹرانسپورٹ خدمات میں گذشتہ مالی سال کے مقابلے میں 5فیصد اضافہ,اسلام اباد06ستمبر 2018پاکستان کی دوسرے ملکوں میں ٹرانسپورٹ خدمات مالی سال 20172018میں گذشتہ مالی سال کےمقابلے میں 5فیصدبڑھ گئی ہیں وفاقی ادارہ برائے شماریات کے اعدادوشمارکےمطابق پاکستان کی دوسرےممالک میں مالی سال 20172018 میں ٹرانسپورٹ خدمات سے 977470ملین ڈالر کی امدنی ہوئی جبکہ مالی سال 20162017میں یہ امدنی 924371ملین,5
R085_77897,R085,Pakistan mein khawateen ke liye public transport safe kyun nahi samjhi jati,77897,گیس کی منصفانہ تقسیم 240 ارب روپے بچا سکتی ہےاپٹما,لاہورل پاکستان ٹیکسٹائل ملز ایسوسی ایشن پنجاب زورن کے چیئرمین شہزاد علی خان نے کہا ہے کہ گیس کی منصفانہ تقسیم سے وفاقی حکومت 240 ارب روپے سالانہ بچا سکتی ہے جس سے سرکلر ڈیٹ بھی ختم ہو سکتا ہے لاہو رسے جاری ایک بیان میں انہوں نے کہا کہ گیس کی بہتر تقسیم سے صارفین اور حکومت دونوں کو ریلیف مل سکتا ہے انکا کہناتھاکہ سی این,6
R085_75328,R085,Pakistan mein khawateen ke liye public transport safe kyun nahi samjhi jati,75328,پٹرولیم مصنوعات کی قیمتوں میں کمی کا فائدہ عوام کو نہیں پہنچا,پشاور یوں تو جب بھی پٹرولیم مصنوعات کی قیمتیں بڑھیں اس کا فوری اثر لوگوں کی زندگی پر پڑا لیکن اب جبکہ پہلی بار ان مصنوعات کی قیمتیں اتنی کم ہو گئی ہیں تو اس کا فائدہ عام لوگوں کو نہیں دیا جا رہا پشاور میں روٹی اب بھی دس روپے کی اور پبلک ٹرانسپورٹ کا فی سٹاپ کرایہ دس سے پندرہ روپے ہے سرکاری ریکارڈ کے مطابق پیٹرولیم مصنو,7
R085_71837,R085,Pakistan mein khawateen ke liye public transport safe kyun nahi samjhi jati,71837,اوپن اکاونٹ کی بنیاد پر درامدات سے متعلق نظرثانی شدہ ہدایات جاری,کراچی اسٹیٹ بینک نے اوپن اکاونٹ کی بنیاد پر درامدات سے متعلق نظرثانی شدہ ہدایات جاری کر دیںدولت پاکستان نے بین الاقوامی تجارت کو سہولت دینے کی خاطر اوپن اکاونٹ کی بنیاد پر کی گئی درامدات کی ادائیگی کے لیے امپورٹرز کی طرف سے شپنگ ٹرانسپورٹ کی اصل دستاویزات مجاز ڈیلرز کے پاس جمع کرانے کی شرط ختم کردی ہےمرکزی بینک کی جانب,8
R085_40578,R085,Pakistan mein khawateen ke liye public transport safe kyun nahi samjhi jati,40578,کراچی پٹرولیم مصنوعات میں کمی کے باوجود عوام مہنگی پبلک ٹرانسپورٹ استعمال کرنے پر مجبور,کر اچی92نیوزپٹرولیم مصنوعات کی قیمتوں میں نمایاں کمی کےباوجودعوام مہنگی پبلک ٹرانسپورٹ استعمال کرنےپرمجبوردکھائی دےرہی ہےلیکن حکومت ٹرانسپورٹ مافیا کولگام دینے پر تیارنہیں تفصیلات کےمطابق عالمی سطح پرپیٹرول کی گرتی ہوئی قیمتوں کےبعد حکومت بھی پیٹرولیم کی قیمتوں میں کمی کررہی ہےمگراس کے ثمرات عوام تک نہیں پہنچ رہےاس کی ,9
R085_976,R085,Pakistan mein khawateen ke liye public transport safe kyun nahi samjhi jati,976,کراچی کے ٹرانسپورٹ پلان کیلئے کروڑ ڈالر قرض منظور,اسلام باد ایشین انفرا اسٹرکچر انویسٹمنٹ بینک اے ئی ئی بی نے کراچی بس ریپڈ ٹرانزٹ ریڈ لائن منصوبے کے لیے کروڑ 18 لاکھ 10 ہزار ڈالر قرض کی منظوری دے دی ڈان اخبار کی رپورٹ کے مطابق کراچی بس ریپڈ ٹرانزٹ ریڈ لائن منصوبے سے شہر میں پبلک ٹرانسپورٹ کا موثر اور مستحکم نظام فراہم کیا جائے گاایشین انفرا اسٹرکچر انویسٹمنٹ بینک نے ,10
R085_2944,R085,Pakistan mein khawateen ke liye public transport safe kyun nahi samjhi jati,2944,جولائی تک 637 بسیں کراچی کی سڑکوں پر جائیں گی,کراچی سندھ کے وزیر ٹرانسپورٹ سید ناصر حسین شاہ نے صوبائی اسمبلی کو بتایا ہے کہ ئندہ کچھ ماہ میں 637 بسیں شہر کی سڑکوں پر جائیں گی اور تمام غیر قانونی بس اڈوں کو کراچی سے باہر منتقل کردیا جائے گاانھوں نے یہ یقین دہانی سندھ اسمبلی میں ٹرانسپورٹ ڈپارٹمنٹ سے متعلق پوچھے گئے سوالات کا جواب دیتے ہوئے کرائیاپوزیشن لیڈر خواجہ ,11
R085_3302,R085,Pakistan mein khawateen ke liye public transport safe kyun nahi samjhi jati,3302,افغانستان میں پاکستانی ٹرکوں پر ٹیکس میں 100 فیصد اضافہ,پشاور افغانستان کی جانب سے پاکستان سے انے والے ٹرکوں پر ٹیکس کی شرح کو دوگنا کر دیا جس پر ٹرک مالکان کی جانب ہڑتال کر دی گئی ہےڈان نیوز کی رپورٹ کے مطابق افغان حکومت نے پاکستان سے داخل ہونے والی گاڑیوں پراضافی ٹیکس عائد کیا جس کے بعد ٹرانسپورٹرز میں ٹیکس وصولی میں اضافے پر شدید بے چینی پائی جاتی ہےٹرانسپورٹرز کے مطابق ,12
R085_72475,R085,Pakistan mein khawateen ke liye public transport safe kyun nahi samjhi jati,72475,محکمہ ٹرانسپورٹ پنجاب نے3نجی ٹیکسی کمپنیوں کوغیرقانونی قرار دے دیا,حکومت پنجاب نے موبائل ایپ کے ذریعے ٹیکسی سروس فراہم کرنے والی تین کمپنیاں غیر قانونی قرار دے دیں پنجاب پرونشیل ٹرانسپورٹ اتھارٹی کی جانب سے جاری نوٹیفکیشن کے مطابق اوبر کاریم اور اے ون ٹیکسی سروس کمپنیاں موبائل ایپ کے ذریعے پرائیویٹ کاروں کو غیر قانونی طور پر بطور ٹیکسی استعمال کر رہی ہیں گاڑیوں کو فٹنس سرٹیفکیٹ اور رو,13
R085_63742,R085,Pakistan mein khawateen ke liye public transport safe kyun nahi samjhi jati,63742,گڈذ ٹرانسپورٹ کا سندھ میں بھی ہوٹلز کھولنے کا مطالبہ,کراچی12اپریل 2020گڈز ٹرانسپورٹرز نے پنجاب کی طرح سندھ میں بھی ہائی ویز پر فورا ہوٹلز کھولنے کا مطالبہ کیا ہے تفصیلات کے مطابق چیئرمین گڈز ٹرانسپورٹ نے اپنے بیان میں کہا کہ پاکستان بھر کے گڈز ٹرانسپورٹرز کو اس وقت سنگین مسائل درپیش ہیں جہاں ہیوی گاڑیوں کے ڈرائیورز بھوکے پیاسے دو دن ہائی ویز پر گاڑیاں چلارہے ہیں چیئرمین ,14
R086_109962,R086,روپے ki value ke baray mein latest update,109962,روپے کے مقابلے میں ڈالر کی قدر گرنے لگی,روپے کے مقابلے میں امریکی ڈالر کی قیمت میں 12 پیسے کی کمی ریکارڈ کی گئی فوٹو فائل کراچیجمعرات کے روز انٹر بینک اور مقامی اوپن کرنسی مارکیٹ میں روپے کے مقابلے ڈالر کی قدر میں کمی کا رجحان رہا فاریکس ایسوسی ایشن پاکستان کے مطابقجمعرات کے روز انٹربینک مارکیٹ میں روپے کے مقابلے میں امریکی ڈالر کی قیمت میں 12 پیسے کی کمی ری,1
R086_72360,R086,روپے ki value ke baray mein latest update,72360,روپے کے مقابلے میں ڈالرکی قیمت میں استحکام,انٹربینک مارکیٹ اورمقامی اوپن کرنسی مارکیٹ میں روپے کے مقابلے میں ڈالرکی قدرمیں استحکام رہافاریکس ایسوسی ایشن اف پاکستان کی رپورٹ کے مطابق منگل کے روز انٹربینک مارکیٹ میں ڈالرکی قیمت خرید10483 روپے اورقیمت فروخت 10488روپے پر برقرار رہی اسی طرح اوپن کرنسی مارکیٹ میں ڈالرکی قیمت خرید 107 روپے اورقیمت فروخت 10720روپے پرمس,2
R086_109953,R086,روپے ki value ke baray mein latest update,109953,انٹر بینک میں ڈالر مہنگا اوپن مارکیٹ میں سستا,جمعہ کو انٹربینک مارکیٹ میں روپے کے مقابلے میں امریکی ڈالرکی قیمت میں 15 پیسے کا اضافہ ریکارڈ کیا گیا فوٹو فائل کراچیانٹربینک میں روپے کے مقابلے میں ڈالر مہنگا ہوگیا جبکہ اوپن مارکیٹ میں ڈالر سستا ہوگیا فاریکس ایسوسی ایشن پاکستان کے مطابق جمعہ کو انٹربینک مارکیٹ میں روپے کے مقابلے میں امریکی ڈالرکی قیمت میں 15 پیسے کا ,3
R086_280,R086,روپے ki value ke baray mein latest update,280,پیٹرول 386 روپے ڈیزل روپے مہنگا,وفاقی حکومت نے پیٹرولیم مصنوعات کی قیمتوں میں روپے 62 پیسے فی لیٹر تک اضافہ کردیا ہےخزانہ ڈویژن سے جاری نوٹی فکیشن کے مطابق پیٹرول کی قیمت میں روپے 86 پیسے فی لیٹر کا اضافہ کیا جارہا ہے جس کے بعد اس کی نئی قیمت 103 روپے 97 پیسے ہوگینوٹی فکیشن میں کہا گیا کہ ہائی اسپیڈ ڈیزل ایچ ایس ڈی کی قیمت میں روپے فی لیٹر کا اضافہ ک,4
R086_72766,R086,روپے ki value ke baray mein latest update,72766,پیٹرول روپے ڈیزل روپے 70 پیسے مہنگا,حکومت نے یکم دسمبر سے پیٹرول اور ڈیزل مہنگا کردیاوفاقی وزیرخزانہ اسحاق ڈار نے اس حوالے سے اعلان کیا ہے وزیر خزانہ اسحاق ڈار کہتے کہ اوگرا نے پیٹرول کی قیمت میں 6روپے 24 پیسے اضافے کی تجویز دی تھی ماہ سے پیٹرولیم مصنوعات کی قیمتوں میں اضافہ نہیں کیا گیا تھا ان کا کہنا ہے کہ اج رات 12 بجے سےپیٹرول روپے اورڈیزل روپے 70 پی,5
